"ZIP","MedianIncome"
50621,62292
50622,77125
50624,74063
50625,51184
50626,65333
50627,50491
50628,48958
50629,63438
50630,51250
50632,52917
50633,37083
50634,50583
50635,54839
50636,41875
50638,54524
50641,45833
50642,59643
50643,80815
50644,53835
50645,45743
50647,66250
50648,65137
50650,49000
50651,57609
50652,27813
50653,56625
50654,55257
50655,53542
50658,52895
50659,46108
50660,65547
50662,40877
50665,50859
50666,71563
50667,67361
50668,63077
50669,58289
50670,57667
50671,65750
50672,53409
50673,56667
50674,62902
50675,57361
50676,47609
50677,65833
50680,62750
50681,63365
50682,66625
50701,52583
50702,46279
50703,33361
50707,43805
50801,45223
50830,51200
50833,48893
50835,61719
50836,36908
50837,45781
50839,30625
50840,40000
50841,51042
50842,45000
50843,50673
50845,48281
50846,42361
50847,26528
50848,44688
50849,49178
50851,43229
50853,43625
50854,43333
50857,46250
50858,52120
50859,47188
50860,57083
50861,45417
50862,78750
50863,52386
50864,46042
51001,54063
51002,52303
51003,67986
51004,53036
51005,61544
51006,42500
51007,62500
51008,73125
51009,49375
51010,36914
51011,63750
51012,46294
51014,68250
51016,43155
51018,48558
51019,57083
51020,54479
51022,63250
51023,49764
51024,68594
51025,55714
51026,59943
51027,58155
51028,64471
51029,53371
51030,77188
51031,59309
51033,50833
51034,44438
51035,54792
51036,70078
51037,44583
51038,48214
51039,65096
51040,37284
51041,70694
51044,47500
51046,60083
51047,48611
51048,36458
51049,46250
51050,60714
51052,56964
51053,51406
51054,72899
51055,65806
51056,42115
51058,56771
51060,47143
51061,61827
51062,50938
51063,48417
51101,16604
51103,40091
51104,55830
51105,29717
51106,52051
51108,49943
51109,42465
51111,56016
51201,51495
51230,74063
51231,75179
51232,35750
51234,54539
51235,67596
51237,54688
51238,57216
51239,62533
51240,65938
51241,63561
51242,73750
51243,66797
51244,60000
51245,52857
51246,55208
51247,60950
51248,54000
51249,45951
51250,71475
51301,47207
51331,45078
51333,46838
51334,46250
51338,61164
51341,23214
51342,47188
51343,35833
51345,62250
51346,47500
51347,62321
51350,62917
51351,51426
51354,41576
51355,61250
51357,51797
51358,47692
51360,62585
51363,52500
51364,52500
51365,55417
51366,46250
51401,49713
51430,58611
51431,55000
51433,53011
51436,55000
51439,51932
51440,66607
51441,33304
51442,46734
51443,67031
51444,59688
51445,48011
51446,30208
51447,61607
51448,37578
51449,44232
51450,55625
51451,34583
51453,51397
51454,47000
51455,54250
51458,48529
51459,31667
51461,60000
51462,50729
51463,59688
51465,63026
51466,54417
51467,64375
51501,44294
51503,60194
51510,57670
51520,48958
51521,58816
51523,50833
51525,57454
51526,78355
51527,48125
51528,43438
51529,52083
51530,51659
51531,59750
51532,51875
51533,52277
51534,69388
51535,50547
51536,58654
51537,54718
51540,52250
51541,73889
51542,88472
51543,44375
51544,56576
51545,19792
51546,62474
51548,72500
51549,63239
51550,56875
51551,81058
51552,60568
51553,82708
51554,43789
51555,56886
51556,47083
51557,58750
51558,46023
51559,55750
51560,70388
51561,50739
51562,66591
51563,54844
51564,43393
51565,51250
51566,38599
51570,49643
51571,78438
51572,40170
51573,67500
51575,70948
51576,100036
51577,53281
51578,61875
51579,58150
51601,42821
51630,51029
51631,41667
51632,50513
51636,54583
51637,27500
51638,52685
51639,54286
51640,42500
51646,52941
51647,37250
51648,74167
51649,64722
51650,57500
51652,50313
51653,61131
51654,56500
51656,36250
52001,44993
52002,69896
52003,64719
52030,45938
52031,56154
52032,80000
52033,57083
52035,57917
52037,61042
52038,67031
52039,78869
52040,60284
52041,64148
52042,48125
52043,51389
52044,61500
52045,67969
52046,77531
52047,53500
52048,57875
52049,51000
52050,60511
52052,40952
52053,71250
52054,55000
52057,59349
52060,43521
52064,56250
52065,56681
52066,27500
52068,86071
52069,52404
52070,51888
52072,55000
52073,77404
52074,34688
52076,49191
52077,67679
52078,72500
52079,62969
52101,59611
52132,51493
52133,68393
52134,40268
52135,38125
52136,50279
52140,42357
52141,52000
52142,42000
52144,60714
52146,48438
52147,68264
52151,48750
52154,50642
52155,45000
52156,43906
52157,41875
52158,36667
52159,52614
52160,50658
52161,60096
52162,41111
52163,38750
52164,60625
52165,53571
52166,56667
52168,38558
52169,48281
52170,71563
52171,76944
52172,46304
52175,47938
52201,74457
52202,79000
52203,59417
52205,47579
52206,83684
52207,49107
52208,44800
52209,68750
52210,51818
52211,53631
52212,40000
52213,72305
52214,70607
52215,52010
52216,59152
52217,62554
52218,56364
52219,43750
52220,56094
52221,42050
52222,41667
52223,51181
52224,66042
52225,41917
52227,88077
52228,95750
52229,62610
52231,60000
52232,54500
52233,43640
52235,49205
52236,85357
52237,64188
52240,40216
52241,60291
52245,60791
52246,44246
52247,61593
52248,50000
52249,52981
52251,61705
52253,62763
52254,53250
52255,55729
52257,88750
52301,44808
52302,68218
52305,63750
52306,57639
52308,60625
52309,63942
52310,60920
52312,30833
52313,55938
52314,75000
52315,58750
52316,55988
52317,78324
52318,52788
52320,44625
52321,64429
52322,75118
52323,53750
52324,78472
52325,78640
52326,43056
52327,79063
52328,125167
52329,71176
52330,62143
52332,66667
52333,97833
52334,71667
52335,39125
52336,60122
52337,45000
52338,97414
52339,51135
52340,57202
52341,91875
52342,50203
52345,76506
52346,60347
52347,59625
52348,62500
52349,52666
52351,95903
52352,68125
52353,50974
52354,68542
52355,49107
52356,66486
52358,61458
52359,39792
52361,48750
52362,55655
52401,22773
52402,59974
52403,63212
52404,47492
52405,57234
52411,120946
52501,41332
52530,48654
52531,46348
52533,47969
52534,32125
52535,46719
52536,64226
52537,50010
52540,47500
52542,42000
52543,103125
52544,37008
52548,45417
52549,39583
52550,44028
52551,60804
52552,49063
52553,53654
52554,41286
52555,49375
52556,42402
52560,43295
52561,48750
52563,44125
52565,44891
52566,45250
52567,68375
52569,41136
52570,45625
52571,47938
52572,38661
52573,106500
52574,38750
52576,26250
52577,46290
52580,53191
52581,58125
52583,27266
52584,44239
52585,57727
52586,44167
52590,35850
52591,49773
52593,60000
52594,57188
52595,39688
52601,42965
52619,53661
52620,44375
52621,55250
52623,47411
52624,40865
52625,51480
52626,45682
52627,46625
52630,46111
52632,36478
52635,40577
52637,58319
52638,58281
52639,52244
52640,51845
52641,49662
52644,71250
52645,58320
52646,45750
52647,49583
52649,42917
52650,48750
52651,58036
52653,50667
52654,52656
52655,44331
52656,61733
52657,55893
52658,56667
52659,49567
52660,36250
52701,55000
52720,64627
52721,59306
52722,75104
52726,81915
52727,58750
52728,47734
52729,68611
52730,50350
52731,58884
52732,43516
52737,60625
52738,49722
52739,35341
52742,58088
52745,57241
52746,76000
52747,64306
52748,67113
52749,75139
52750,69940
52751,61719
52752,50278
52753,81891
52754,60694
52755,61250
52756,85500
52757,45417
52758,69375
52760,50924
52761,55037
52765,44219
52766,54830
52768,60250
52769,73125
52772,60233
52773,61000
52774,76250
52776,60109
52777,55921
52778,63576
52801,25817
52802,36654
52803,46455
52804,50474
52806,51739
52807,54894
53001,70000
53002,75357
53003,65625
53004,71856
53005,91802
53006,72262
53007,46771
53010,61875
53011,65333
53012,84301
53013,61161
53014,61142
53015,62209
53016,50208
53017,104658
53018,92832
53019,64028
53020,61515
53021,76106
53022,78434
53023,65938
53024,72802
53027,66058
53029,84412
53032,60827
53033,84867
53034,57297
53035,60550
53036,73657
53037,66287
53038,71940
53039,52083
53040,72594
53042,58808
53044,78500
53045,96160
53046,54257
53047,123750
53048,47860
53049,80435
53050,54291
53051,74238
53057,65909
53058,86745
53059,67069
53061,53780
53063,71875
53065,61919
53066,83513
53069,114141
53070,62436
53072,77627
53073,57109
53074,66982
53075,66830
53076,95441
53078,67407
53079,68869
53080,60493
53081,43907
53083,67095
53085,54909
53086,75789
53088,54318
53089,81988
53090,65251
53091,54698
53092,93619
53093,76875
53094,49353
53095,60706
53097,105865
53098,53301
53103,83487
53104,65019
53105,62432
53108,65573
53110,46401
53114,61714
53115,52709
53118,78510
53119,83125
53120,64336
53121,62135
53122,119512
53125,76793
53126,72159
53128,53750
53129,64326
53130,66442
53132,74797
53137,71923
53139,74635
53140,37553
53142,66836
53143,44023
53144,55547
53146,83898
53147,53965
53149,82766
53150,81317
53151,76584
53153,82159
53154,67845
53156,54313
53158,76250
53167,51964
53168,72027
53170,60893
53172,52418
53177,63087
53178,56250
53179,64258
53181,62421
53182,63965
53183,93281
53184,51438
53185,83842
53186,56584
53188,63294
53189,82166
53190,42653
53191,64594
53195,51944
53202,51298
53203,61211
53204,25239
53205,23282
53206,22561
53207,56719
53208,30937
53209,32295
53210,33419
53211,55132
53212,30363
53213,68370
53214,43202
53215,33649
53216,35369
53217,98750
53218,36598
53219,50994
53220,47640
53221,49499
53222,52409
53223,43046
53224,45520
53225,41808
53226,67224
53227,48803
53228,56910
53233,14148
53235,44812
53402,56462
53403,42391
53404,34145
53405,51515
53406,58614
53502,50223
53503,57619
53504,47188
53505,69167
53506,45938
53507,76098
53508,81792
53510,56518
53511,41335
53515,63232
53516,64259
53517,76023
53518,46667
53520,53569
53521,83138
53522,54750
53523,74625
53525,63750
53526,53611
53527,88600
53528,85071
53529,77794
53530,52287
53531,75361
53532,77334
53533,54120
53534,62777
53536,61465
53537,47734
53538,52715
53540,55069
53541,52917
53543,51538
53544,72188
53545,48381
53546,58484
53548,46124
53549,52708
53550,54531
53551,66099
53553,45227
53554,51875
53555,74710
53556,47962
53557,55114
53558,81994
53559,67714
53560,64052
53561,71393
53562,76169
53563,64105
53565,58040
53566,48097
53569,52206
53570,62031
53571,95268
53572,70447
53573,46750
53574,74359
53575,83913
53576,61625
53577,60000
53578,60365
53579,53913
53580,53750
53581,45257
53582,55469
53583,61436
53585,47266
53586,51518
53587,50982
53588,57787
53589,68000
53590,69606
53593,102320
53594,72882
53597,92647
53598,68372
53599,31071
53703,33730
53704,52804
53705,62282
53711,73970
53713,35489
53714,50998
53715,26817
53716,63352
53717,74193
53718,71457
53719,72811
53726,39947
53801,46563
53802,24063
53803,49213
53804,45852
53805,40767
53806,47250
53807,59291
53808,50288
53809,49872
53810,47083
53811,56481
53813,49796
53816,53542
53817,46667
53818,48260
53820,55400
53821,45104
53825,46625
53826,50278
53827,41875
53901,48750
53910,34549
53911,75089
53913,47519
53916,49518
53919,64148
53920,57083
53922,64750
53923,60662
53924,51957
53925,65109
53926,53566
53928,62083
53929,49917
53930,53636
53931,61250
53932,60536
53933,53750
53934,37282
53935,53333
53936,41691
53937,54250
53939,50000
53941,56667
53943,52308
53944,47188
53946,51016
53947,40625
53948,45536
53949,45712
53950,51604
53951,51932
53952,48710
53953,52188
53954,63640
53955,66000
53956,53277
53959,55460
53960,62188
53961,59018
53963,58139
53964,50246
53965,49700
53968,47907
53969,58750
54001,55903
54002,62871
54003,75625
54004,51285
54005,53352
54006,46641
54007,55750
54009,65729
54011,68125
54013,55223
54014,73598
54015,72963
54016,84595
54017,65604
54020,57682
54021,82089
54022,64468
54023,80766
54024,49803
54025,67153
54026,59196
54027,68558
54028,52337
54082,110288
54101,63646
54102,34653
54103,44205
54104,40565
54106,58241
54107,54097
54110,64138
54111,55313
54112,50257
54113,66121
54114,43092
54115,69388
54119,40781
54120,44000
54121,49023
54123,66250
54124,46136
54125,29013
54126,67098
54128,44875
54129,56800
54130,61997
54135,38690
54136,46293
54137,53977
54138,47283
54139,60329
54140,59324
54141,63981
54143,41639
54149,41818
54150,27788
54151,48456
54153,46755
54154,49736
54155,64719
54156,39178
54157,50821
54159,68000
54160,58125
54161,47368
54162,63075
54165,62686
54166,46780
54169,97269
54170,62050
54171,93125
54173,73050
54174,45757
54175,49583
54177,39893
54180,70000
54201,44661
54202,53409
54204,65788
54205,63750
54207,64306
54208,68721
54209,59483
54210,57917
54211,59063
54212,75750
54213,52386
54214,52500
54216,58496
54217,65292
54220,44544
54227,70147
54228,57326
54229,74306
54230,60560
54232,42135
54234,54583
54235,51984
54241,44181
54245,58452
54246,50568
54247,64327
54301,53011
54302,37454
54303,38353
54304,43908
54311,61180
54313,76569
54401,48979
54403,47512
54405,42036
54406,62500
54407,69135
54408,46042
54409,42372
54410,61300
54411,57381
54412,61667
54413,44583
54414,50244
54416,34648
54417,30625
54418,53942
54420,47778
54421,48041
54422,45000
54423,73929
54424,53636
54425,47708
54426,58775
54427,48426
54428,41776
54430,51250
54433,43438
54435,52958
54436,50326
54437,47643
54440,54861
54441,81458
54442,51827
54443,56435
54446,49274
54447,40625
54448,68415
54449,52801
54450,33667
54451,48263
54452,54567
54454,49615
54455,71163
54456,45604
54457,47108
54458,53750
54459,41949
54460,40333
54462,39773
54463,50568
54465,38750
54466,49315
54467,56457
54469,48618
54470,44348
54471,69688
54473,53333
54474,52636
54475,61471
54476,51848
54479,52642
54480,47014
54481,44774
54482,66741
54484,59005
54485,51528
54486,44738
54487,47754
54488,51806
54489,57692
54490,50682
54491,40353
54493,42500
54494,52366
54495,35963
54498,44516
54499,46531
54501,50151
54511,42708
54512,52386
54513,43000
54514,48875
54515,45833
54517,39250
54519,46000
54520,39261
54521,42714
54524,47010
54525,31875
54526,43194
54527,33938
54529,52188
54530,37663
54531,60288
54534,37469
54536,25250
54537,46544
54538,29183
54539,48696
54540,39417
54541,47500
54542,32000
54545,56932
54546,40170
54547,41667
54548,51333
54550,44688
54552,41504
54554,41806
54555,45762
54556,40208
54557,51442
54558,37580
54559,41250
54560,61875
54561,30909
54562,50167
54563,42969
54564,40625
54565,27500
54566,46750
54568,41731
54601,45873
54603,40556
54610,52500
54611,48125
54612,51989
54613,39932
54614,55766
54615,50679
54616,49814
54618,54485
54619,55096
54621,60781
54622,53333
54623,64034
54624,49821
54625,34167
54626,51103
54627,59554
54628,45882
54629,56250
54630,53917
54631,45000
54632,57679
54634,46510
54635,53929
54636,69883
54637,35000
54638,44444
54639,45000
54642,51429
54644,56406
54646,40887
54648,47132
54650,57868
54651,44659
54652,38214
54653,58375
54654,27955
54655,43542
54656,54715
54657,41250
54658,52857
54659,52500
54660,51120
54661,60729
54664,43359
54665,47672
54666,55952
54667,53732
54669,71648
54670,55057
54701,52054
54703,48158
54720,50614
54721,51927
54722,51164
54723,58750
54724,52578
54725,45806
54726,49097
54727,54332
54728,47438
54729,53337
54730,59318
54731,44125
54732,46250
54733,56500
54734,55521
54736,52703
54737,59375
54738,61101
54739,67629
54740,52153
54741,38947
54742,57440
54745,51500
54746,57083
54747,50625
54748,40250
54749,54531
54750,56923
54751,48845
54754,39474
54755,52231
54756,45417
54757,53235
54758,52550
54759,52125
54760,38750
54761,50326
54762,45556
54763,57292
54766,45588
54767,65469
54768,41484
54769,55833
54770,60500
54771,47934
54772,52727
54773,48226
54801,47649
54805,41771
54806,42608
54810,49750
54812,48646
54813,47188
54814,44949
54817,47386
54819,39773
54820,45769
54821,43889
54822,46578
54824,43750
54826,53077
54827,54583
54828,34188
54829,47754
54830,42077
54832,33125
54835,41793
54836,66042
54837,43367
54838,51563
54839,36667
54840,46961
54841,43929
54842,62250
54843,43397
54844,54063
54845,41154
54846,40938
54847,50798
54848,38873
54849,64099
54850,48295
54853,50452
54854,53482
54855,48500
54856,47266
54858,42826
54859,45402
54861,19625
54862,28333
54864,58155
54865,38906
54867,25417
54868,43883
54870,53295
54871,42159
54872,37394
54873,54536
54874,61713
54875,40000
54876,41950
54880,43261
54888,47375
54889,46731
54891,45034
54893,40131
54895,41477
54896,40202
54901,41430
54902,45277
54904,69185
54909,51400
54911,48099
54913,75233
54914,51021
54915,63675
54921,42813
54922,60417
54923,44632
54927,75750
54928,58000
54929,46849
54930,43661
54931,46643
54932,73333
54933,55000
54934,31851
54935,49165
54937,60902
54940,63750
54941,51875
54942,93474
54943,42067
54944,75504
54945,53963
54947,78333
54948,40625
54949,55664
54950,41528
54952,52889
54956,62864
54960,47121
54961,53702
54962,54350
54963,62777
54964,75125
54965,62802
54966,53447
54967,44688
54968,43589
54970,42359
54971,53092
54974,66842
54977,61484
54979,60833
54980,31875
54981,53416
54982,46027
54983,51885
54984,44324
54986,59824
55001,100486
55003,69345
55005,81568
55006,48109
55007,47824
55008,55596
55009,68391
55011,89318
55012,77059
55013,77019
55014,82813
55016,84639
55017,65375
55018,85250
55019,79948
55020,106471
55021,55857
55024,87137
55025,75009
55026,61667
55027,74722
55029,42102
55030,52895
55031,90536
55032,75673
55033,67631
55036,28750
55037,42344
55038,91989
55040,69030
55041,56685
55042,98750
55043,79940
55044,105510
55045,74306
55046,73676
55047,88750
55049,62014
55051,44920
55052,56607
55053,87700
55054,114429
55055,61339
55056,70000
55057,66168
55060,57305
55063,46607
55065,78026
55066,53342
55068,91086
55069,54549
55070,72672
55071,68899
55072,40357
55073,97636
55074,65759
55075,54719
55076,69403
55077,71250
55079,77113
55080,71620
55082,84401
55084,65673
55085,75893
55087,65000
55088,82375
55089,85962
55090,44219
55092,80719
55101,43104
55102,51144
55103,31250
55104,53536
55105,79784
55106,44659
55107,44708
55108,65594
55109,58067
55110,74223
55112,66471
55113,61910
55114,41575
55115,97500
55116,66985
55117,47249
55118,64000
55119,54643
55120,83182
55121,69747
55122,74246
55123,112356
55124,83450
55125,96116
55126,81494
55127,91275
55128,65725
55129,122551
55130,31358
55150,68750
55301,94481
55302,58929
55303,71664
55304,97299
55305,68526
55306,66297
55307,54211
55308,88018
55309,75007
55310,55227
55311,115764
55312,60795
55313,72523
55314,46513
55315,111500
55316,84042
55317,114593
55318,77992
55319,75815
55320,75109
55321,60259
55322,81731
55324,67143
55325,61322
55327,87500
55328,82194
55329,43906
55330,86803
55331,111957
55332,46723
55333,45769
55334,50288
55335,56250
55336,58673
55337,66198
55338,64531
55339,72750
55340,115000
55341,92500
55342,60435
55343,59123
55344,66402
55345,94681
55346,108750
55347,126256
55349,57083
55350,57263
55352,74250
55353,61912
55354,59826
55355,58913
55356,117984
55357,83319
55358,66732
55359,88079
55360,86207
55362,72705
55363,64617
55364,98906
55366,36250
55367,64750
55368,58800
55369,79544
55370,76875
55371,59993
55372,102757
55373,80991
55374,105056
55375,106066
55376,96188
55378,100295
55379,78417
55381,57829
55382,70043
55384,50521
55385,58036
55386,132199
55387,87454
55388,72847
55389,57895
55390,75766
55391,103456
55395,55682
55396,57361
55397,69700
55398,80000
55401,88981
55402,51573
55403,40614
55404,24611
55405,51781
55406,62497
55407,52304
55408,50475
55409,69777
55410,104438
55411,33578
55412,42026
55413,52596
55414,33012
55415,82308
55416,76991
55417,77569
55418,61760
55419,98370
55420,54588
55421,48294
55422,65343
55423,54573
55424,161500
55425,54027
55426,63242
55427,69640
55428,46808
55429,43835
55430,47422
55431,71736
55432,56046
55433,61332
55434,64417
55435,65538
55436,93278
55437,70578
55438,81702
55439,122054
55441,72913
55442,94946
55443,78167
55444,73496
55445,80118
55446,102583
55447,85328
55448,72495
55449,102471
55454,19198
55601,60625
55602,32344
55603,46200
55604,56667
55605,43000
55606,43000
55607,53125
55612,53333
55613,50000
55614,44782
55615,43355
55616,53871
55702,70357
55703,41429
55704,45417
55705,49089
55706,41012
55707,61741
55708,33485
55709,53102
55710,70000
55711,44583
55712,47969
55713,45455
55716,31806
55717,82813
55718,60104
55719,41220
55720,52269
55721,62292
55722,42163
55723,45927
55724,53889
55726,44655
55731,43560
55732,52050
55733,74692
55734,48651
55735,40433
55736,41250
55738,62250
55741,52762
55742,65417
55744,49439
55746,42913
55748,43527
55749,59625
55750,50102
55751,61776
55752,50417
55753,41083
55756,62813
55757,49375
55758,43750
55760,40945
55763,70625
55764,39732
55765,42143
55766,78000
55767,46875
55768,55000
55769,50685
55771,40208
55772,27500
55775,61964
55779,72986
55780,60469
55781,64375
55782,48750
55783,51106
55784,46875
55785,36667
55786,58125
55787,39875
55790,50096
55792,37324
55793,52734
55795,43073
55797,59531
55798,48068
55802,25710
55803,69986
55804,69595
55805,24429
55806,33339
55807,41884
55808,39756
55810,59022
55811,60923
55812,48293
55901,67056
55902,84081
55904,52482
55906,76192
55909,61000
55910,61081
55912,48250
55917,65185
55918,58750
55919,56985
55920,84125
55921,55854
55922,42143
55923,68821
55924,58068
55925,61979
55926,65000
55927,60956
55929,74191
55931,43750
55932,71071
55933,64250
55934,73611
55935,66500
55936,61900
55939,44702
55940,68750
55941,54028
55943,58672
55944,70072
55945,64583
55946,64167
55947,59080
55949,54063
55950,37000
55951,51384
55952,60139
55953,50625
55954,48500
55955,95417
55956,69410
55957,66250
55959,53906
55960,93750
55961,49375
55962,58636
55963,71205
55964,62803
55965,51500
55967,72750
55968,57500
55969,65481
55970,60188
55971,56719
55972,65714
55973,65313
55974,45221
55975,54620
55976,60037
55977,70250
55979,63846
55981,51094
55982,63125
55983,58188
55985,58125
55987,48149
55990,52847
55991,67679
55992,57138
56001,47352
56003,59152
56007,45319
56009,59698
56010,63214
56011,77382
56013,49397
56014,49844
56016,57708
56017,63750
56019,64185
56020,54250
56021,67981
56023,54375
56024,65956
56025,66944
56026,63438
56027,39583
56028,71932
56029,50250
56031,49383
56032,44375
56033,49167
56034,55938
56035,62500
56036,54213
56037,69750
56039,63235
56041,64500
56042,54000
56043,58750
56044,64013
56045,52188
56046,40469
56047,62143
56048,68851
56050,58750
56051,44722
56052,68333
56054,65000
56055,62770
56057,56130
56058,60771
56060,49861
56062,51761
56063,74118
56065,58095
56068,56875
56069,64613
56071,79160
56072,52992
56073,55388
56074,74083
56075,50750
56078,64375
56080,66667
56081,50281
56082,60670
56083,49375
56085,51853
56087,50880
56088,55031
56089,35250
56090,58542
56091,53750
56093,50973
56096,50608
56097,49000
56098,49625
56101,42297
56110,54896
56111,67375
56113,46250
56114,49861
56115,60417
56116,55750
56117,68281
56118,58571
56119,58646
56120,49318
56121,48021
56122,57167
56123,52375
56125,26667
56127,57500
56128,52938
56129,46818
56131,46371
56132,54773
56134,51667
56136,47438
56137,54167
56138,51917
56139,47083
56140,33125
56141,50000
56142,44306
56143,50234
56144,46406
56145,53906
56146,41429
56147,61250
56149,49886
56150,55452
56151,53500
56152,52569
56153,41500
56155,61071
56156,52938
56157,75333
56158,49659
56159,47500
56160,55938
56161,52344
56162,60000
56164,47839
56165,59375
56166,41417
56167,52188
56168,57500
56169,70221
56170,54028
56171,54821
56172,51676
56173,53333
56174,43929
56175,47938
56176,51591
56177,63500
56178,55833
56180,41696
56181,45208
56183,50809
56185,57000
56186,47500
56187,52424
56201,47123
56207,63125
56208,40565
56209,54071
56211,42426
56212,50703
56214,48846
56215,51378
56216,63333
56218,53036
56219,45000
56220,49583
56221,41574
56222,54766
56223,51645
56224,64375
56225,45417
56226,73125
56227,58333
56228,45446
56229,52381
56230,55714
56231,63125
56232,47237
56235,61000
56236,68571
56237,56607
56239,68750
56240,59327
56241,55579
56243,54632
56244,54926
56245,63750
56248,46343
56249,66389
56251,52880
56252,51974
56253,61042
56255,57500
56256,50064
56257,41250
56258,50235
56260,57143
56262,45625
56263,56932
56264,61296
56265,54903
56266,50833
56267,56250
56270,48375
56271,56700
56273,62500
56274,78750
56276,52083
56277,62201
56278,45119
56279,65833
56280,64615
56281,66016
56282,57500
56283,47106
56284,55441
56285,53977
56287,41875
56288,68059
56289,57222
56291,60179
56292,45000
56293,47500
56294,42143
56295,63438
56296,49444
56297,53571
56301,51023
56303,46947
56304,42346
56307,62944
56308,55659
56309,54779
56310,73407
56311,50694
56312,56354
56313,34375
56314,56346
56315,65313
56316,49722
56318,62955
56319,67250
56320,65142
56323,48333
56324,64167
56325,45000
56326,53472
56327,78750
56328,42361
56329,65510
56330,65682
56331,69321
56332,65368
56334,55095
56335,51458
56336,53125
56338,54779
56339,53750
56340,58631
56342,42917
56343,53646
56345,48172
56347,46771
56349,68750
56350,43125
56352,52685
56353,53678
56354,57917
56355,57188
56356,48333
56357,61094
56358,54345
56359,40123
56360,49500
56361,48008
56362,55378
56363,49375
56364,52422
56367,69291
56368,64070
56369,41750
56371,64375
56373,61546
56374,62700
56375,74688
56376,64375
56377,74038
56378,54530
56379,52767
56381,53576
56382,54688
56384,42143
56385,51250
56386,36750
56387,41261
56389,67917
56401,50060
56425,62170
56431,47661
56433,44826
56434,51750
56435,46000
56436,49583
56437,45000
56438,52284
56440,43167
56441,40856
56442,60417
56443,45125
56444,51071
56446,42438
56447,42153
56448,46591
56449,60313
56450,36607
56452,50542
56453,41667
56455,52292
56456,44167
56458,47396
56461,54971
56464,43322
56465,54464
56466,44420
56467,48450
56468,65142
56469,55000
56470,48925
56472,51789
56473,55095
56474,45675
56475,52500
56477,43705
56479,41500
56481,45926
56482,43087
56484,44688
56501,52645
56510,44615
56511,65268
56514,69408
56515,52844
56516,55625
56517,49821
56518,42143
56519,60714
56520,48072
56521,52500
56522,50682
56523,61000
56524,41250
56525,55833
56527,39531
56528,55089
56529,53512
56531,57198
56533,47500
56534,51019
56535,47292
56536,55156
56537,53361
56540,49844
56542,48151
56543,56458
56544,57835
56545,61167
56546,71250
56547,80329
56548,48281
56549,73599
56550,46406
56551,44128
56552,59375
56553,59821
56554,64946
56556,45455
56557,38611
56560,56749
56565,76250
56566,31406
56567,47929
56568,36250
56569,37847
56570,55486
56571,55134
56572,53460
56573,60010
56574,69167
56575,34750
56576,52083
56578,57375
56579,53906
56580,70375
56581,49063
56583,59375
56584,51346
56585,58500
56586,61583
56587,54438
56588,50714
56589,46750
56590,48214
56591,35909
56592,41111
56594,68250
56601,47019
56621,41481
56623,40880
56626,37857
56627,30952
56628,43355
56629,74306
56630,44479
56633,38279
56634,46625
56636,44074
56637,56607
56639,34663
56641,43000
56644,44063
56646,51953
56647,54716
56649,48311
56650,42386
56651,43750
56652,51250
56653,41179
56654,40833
56655,45313
56657,37225
56659,65833
56660,36875
56661,37708
56662,45588
56663,39911
56666,21429
56667,49306
56668,58611
56669,36786
56670,40074
56671,34444
56672,43125
56673,53558
56676,53558
56678,50813
56680,35833
56681,46250
56683,57361
56684,38750
56686,54844
56687,38750
56688,35893
56701,51328
56710,49375
56713,61875
56714,52539
56715,54583
56716,51756
56720,75417
56721,56848
56722,60114
56723,70714
56724,36250
56725,59643
56726,52137
56727,54688
56728,62721
56729,41786
56731,38750
56732,40556
56733,60469
56734,43333
56735,52083
56736,47188
56737,41333
56738,60278
56742,43750
56744,57250
56748,52375
56750,56696
56751,57078
56754,63125
56755,52188
56756,56492
56757,57143
56758,47500
56759,54250
56760,55313
56761,51635
56762,60991
56763,53944
57001,50347
57002,61875
57003,78788
57004,59116
57005,77500
57006,48791
57010,41852
57012,57321
57013,56654
57014,46522
57015,74063
57016,68281
57017,65263
57018,60952
57020,84808
57021,85556
57022,65165
57024,57813
57025,53370
57026,61346
57028,47905
57029,46406
57030,75284
57031,63125
57032,80380
57033,75145
57034,62933
57035,61164
57036,56111
57037,49444
57038,73188
57039,62971
57040,41667
57041,71019
57042,53239
57043,46964
57045,36154
57046,75000
57047,47969
57048,61316
57049,71744
57050,61250
57051,50938
57052,45000
57053,59559
57054,60938
57055,64286
57057,74063
57058,59830
57059,49813
57062,45313
57063,51667
57064,76784
57065,72500
57066,47604
57067,70809
57068,65313
57069,35167
57070,38125
57071,67262
57072,69886
57073,43300
57075,82788
57076,63125
57077,66484
57078,46496
57103,53702
57104,35785
57105,56006
57106,58837
57107,56688
57108,86875
57110,68819
57201,49238
57212,54353
57213,57917
57214,55000
57216,52426
57217,52353
57218,70750
57219,41786
57220,55250
57221,49500
57223,63583
57224,52000
57225,41845
57226,54508
57227,58542
57231,59716
57232,34000
57233,46563
57234,57222
57235,63558
57236,80500
57237,43750
57238,70532
57239,44688
57241,60000
57242,80000
57243,60625
57245,62500
57246,71042
57247,102083
57248,61528
57249,52031
57251,44250
57252,54559
57255,32083
57256,33906
57257,48083
57258,35417
57259,63173
57260,56333
57261,37969
57262,42898
57263,47000
57264,50156
57265,61250
57266,50417
57268,38750
57269,55893
57270,45043
57271,67083
57272,56250
57273,40500
57274,34063
57276,60982
